Lawyer ID,Rating,Specialization,Experience Date,Location,Budget
6432,2.54,Corporate Law,2019,Kanjirapally Court,1368.0
6450,3.68,Immigration Law,2019,Chagancherry Court,1471.0
6475,1.06,Personal Injury,2019,Chagancherry Court,1434.0
6476,4.61,Criminal Law,2019,Kanjirapally Court,1641.0
6491,2.92,Family Law,2019,Chanagancherry Munsiff court,1107.0
6493,4.3,Criminal Law,2019,Kanjirapally Court,1718.0
6497,1.6,Immigration Law,2019,High Court,1344.0
6502,4.37,Immigration Law,2019,Chagancherry Court,1217.0
6511,2.72,Personal Injury,2019,Chanagancherry Munsiff court,1833.0
6522,4.43,Personal Injury,2019,Chanagancherry Munsiff court,1139.0
6523,1.01,Corporate Law,2019,Chanagancherry Munsiff court,1967.0
6524,3.51,Criminal Law,2019,Chagancherry Court,1831.0
6529,1.07,Immigration Law,2019,Kottayam Distict Court,1057.0
6541,4.68,Corporate Law,2019,Chagancherry Court,1583.0
6545,2.09,Family Law,2019,Chagancherry Court,1575.0
6546,1.12,Immigration Law,2019,High Court,1228.0
6559,3.12,Immigration Law,2019,Chagancherry Court,1533.0
6597,2.66,Family Law,2019,Chanagancherry Munsiff court,1700.0
6603,3.33,Immigration Law,2019,Kanjirapally Court,1184.0
6610,2.01,Immigration Law,2019,Kanjirapally Munsiff court,1756.0
6613,3.4,Corporate Law,2019,Kanjirapally Munsiff court,1227.0
6616,1.74,Criminal Law,2019,Kanjirapally Munsiff court,1808.0
6617,1.2,Corporate Law,2019,Chanagancherry Munsiff court,1219.0
6633,1.3,Corporate Law,2019,Kottayam Distict Court,1595.0
6644,4.24,Family Law,2019,Kanjirapally Court,1760.0
6658,2.39,Immigration Law,2019,High Court,1630.0
6659,4.29,Criminal Law,2019,Kottayam Distict Court,1358.0
6662,4.73,Criminal Law,2019,Chanagancherry Munsiff court,1331.0
6664,3.39,Personal Injury,2019,High Court,1688.0
6675,4.79,Family Law,2019,Kanjirapally Court,1604.0
6679,2.84,Criminal Law,2019,Chanagancherry Munsiff court,1951.0
6683,1.37,Immigration Law,2019,Kanjirapally Munsiff court,1629.0
6687,4.62,Immigration Law,2019,Chagancherry Court,1335.0
6698,1.95,Corporate Law,2019,Kanjirapally Court,1554.0
6702,4.55,Family Law,2019,Chagancherry Court,1221.0
6711,4.62,Personal Injury,2019,Chagancherry Court,1793.0
6717,2.25,Immigration Law,2019,Kanjirapally Court,1278.0
6719,4.58,Corporate Law,2019,Chagancherry Court,1176.0
6726,3.08,Criminal Law,2019,Chagancherry Court,1125.0
6753,1.13,Personal Injury,2019,Kanjirapally Court,1511.0
6770,3.94,Family Law,2019,Chanagancherry Munsiff court,1725.0
6776,2.55,Personal Injury,2019,Kanjirapally Court,1321.0
6777,1.16,Family Law,2019,Kanjirapally Munsiff court,1206.0
6779,4.24,Immigration Law,2019,Chagancherry Court,1214.0
6789,1.99,Criminal Law,2019,Chagancherry Court,1485.0
6791,1.6,Personal Injury,2019,Chagancherry Court,1686.0
6847,2.85,Criminal Law,2019,Kanjirapally Munsiff court,1310.0
6852,4.03,Criminal Law,2019,Chagancherry Court,1948.0
6870,3.06,Criminal Law,2019,Kanjirapally Court,1859.0
6876,2.51,Immigration Law,2019,Kanjirapally Court,1942.0
6880,1.71,Immigration Law,2019,Kottayam Distict Court,1816.0
6884,2.69,Personal Injury,2019,Kottayam Distict Court,1020.0
6886,2.02,Criminal Law,2019,Chanagancherry Munsiff court,1501.0
6893,2.9,Personal Injury,2019,Chagancherry Court,1984.0
6894,3.76,Criminal Law,2019,Kanjirapally Court,1133.0
6912,2.57,Personal Injury,2019,Kottayam Distict Court,1635.0
6919,2.56,Corporate Law,2019,High Court,1073.0
6923,3.99,Immigration Law,2019,Kanjirapally Munsiff court,1924.0
6926,2.29,Personal Injury,2019,Kanjirapally Munsiff court,1827.0
6929,3.17,Criminal Law,2019,Chanagancherry Munsiff court,1295.0
6931,2.62,Criminal Law,2019,Kottayam Distict Court,1564.0
6943,2.31,Corporate Law,2019,High Court,1213.0
6947,4.71,Personal Injury,2019,Kanjirapally Court,1030.0
6950,1.11,Criminal Law,2019,High Court,1764.0
6970,1.8,Corporate Law,2019,Kanjirapally Munsiff court,1354.0
6971,3.06,Immigration Law,2019,Kanjirapally Court,1219.0
6984,2.49,Personal Injury,2019,Chanagancherry Munsiff court,1058.0
6986,3.58,Personal Injury,2019,Kanjirapally Court,1233.0
6990,4.53,Family Law,2019,Kanjirapally Court,1319.0
6996,3.22,Immigration Law,2019,Kottayam Distict Court,1559.0
7007,2.77,Immigration Law,2019,Kottayam Distict Court,1936.0
7009,3.19,Corporate Law,2019,Kottayam Distict Court,1818.0
7017,2.04,Corporate Law,2019,Kanjirapally Court,1563.0
7050,3.62,Corporate Law,2019,Chagancherry Court,1594.0
7056,2.7,Personal Injury,2019,Chagancherry Court,1230.0
7057,1.92,Corporate Law,2019,Chagancherry Court,1209.0
7073,4.07,Immigration Law,2019,Kottayam Distict Court,1282.0
7075,4.65,Corporate Law,2019,Chagancherry Court,1789.0
7077,1.15,Criminal Law,2019,Kottayam Distict Court,1030.0
7093,3.81,Immigration Law,2019,Kottayam Distict Court,1993.0
7099,1.67,Personal Injury,2019,Chagancherry Court,1138.0
7105,1.31,Corporate Law,2019,High Court,1224.0
7110,2.03,Personal Injury,2019,High Court,1181.0
7111,3.19,Immigration Law,2019,Kottayam Distict Court,1291.0
7113,3.22,Corporate Law,2019,Chanagancherry Munsiff court,1317.0
7116,3.29,Family Law,2019,Kottayam Distict Court,1133.0
7125,2.05,Family Law,2019,Kanjirapally Munsiff court,1925.0
7145,4.69,Corporate Law,2019,Chagancherry Court,1153.0
7147,3.95,Criminal Law,2019,Kanjirapally Munsiff court,1255.0
7148,2.38,Personal Injury,2019,Kottayam Distict Court,1805.0
7151,4.31,Corporate Law,2019,High Court,1046.0
7156,4.06,Criminal Law,2019,High Court,1037.0
7157,4.52,Immigration Law,2019,Chanagancherry Munsiff court,1741.0
7168,4.59,Immigration Law,2019,Chanagancherry Munsiff court,1027.0
7184,2.11,Immigration Law,2019,Kottayam Distict Court,1951.0
7185,4.32,Personal Injury,2019,Kanjirapally Court,1544.0
7186,3.37,Immigration Law,2019,Kanjirapally Munsiff court,1587.0
7188,3.79,Criminal Law,2019,Chanagancherry Munsiff court,1799.0
7189,2.82,Family Law,2019,Kanjirapally Munsiff court,1855.0
7204,4.33,Immigration Law,2019,Chagancherry Court,1833.0
7225,2.9,Personal Injury,2019,Chanagancherry Munsiff court,1938.0
7245,3.25,Personal Injury,2019,Kottayam Distict Court,1576.0
7257,3.9,Corporate Law,2019,High Court,1496.0
7260,3.33,Criminal Law,2019,Kanjirapally Munsiff court,1377.0
7288,2.26,Corporate Law,2019,Kottayam Distict Court,1441.0
7298,4.93,Corporate Law,2019,Kottayam Distict Court,1595.0
7307,4.25,Immigration Law,2019,Chagancherry Court,1209.0
7308,2.74,Family Law,2019,Kanjirapally Court,1984.0
7314,3.42,Personal Injury,2019,Kottayam Distict Court,1005.0
7325,2.7,Personal Injury,2019,Kottayam Distict Court,1082.0
7331,4.33,Criminal Law,2019,Kanjirapally Court,1133.0
7337,3.54,Personal Injury,2019,Kottayam Distict Court,1326.0
7339,2.21,Personal Injury,2019,Chagancherry Court,1229.0
7344,1.57,Family Law,2019,Chanagancherry Munsiff court,1294.0
7356,1.29,Corporate Law,2019,Kanjirapally Court,1120.0
7360,2.07,Criminal Law,2019,Chanagancherry Munsiff court,1877.0
7361,2.82,Immigration Law,2019,Kottayam Distict Court,1852.0
7363,4.53,Corporate Law,2019,Kanjirapally Court,1594.0
7370,3.1,Criminal Law,2019,Chagancherry Court,1506.0
7372,1.73,Corporate Law,2019,Chagancherry Court,1961.0
7396,1.05,Family Law,2019,Chagancherry Court,1541.0
7397,4.86,Immigration Law,2019,High Court,1127.0
7406,4.28,Corporate Law,2019,Kottayam Distict Court,1419.0
7414,4.64,Corporate Law,2019,Chagancherry Court,1827.0
7426,1.45,Family Law,2019,Kanjirapally Munsiff court,1330.0
7427,1.75,Personal Injury,2019,High Court,1498.0
7450,1.36,Corporate Law,2019,Kanjirapally Court,1716.0
7459,4.71,Immigration Law,2019,High Court,1096.0
7483,3.92,Immigration Law,2019,Kanjirapally Munsiff court,1937.0
7484,4.64,Family Law,2019,High Court,1296.0
7490,1.57,Criminal Law,2019,High Court,1305.0
7492,3.36,Immigration Law,2019,Kanjirapally Court,1765.0
7494,4.72,Immigration Law,2019,Chanagancherry Munsiff court,1687.0
7505,2.73,Personal Injury,2019,Kanjirapally Court,1760.0
7526,2.55,Criminal Law,2019,Kanjirapally Munsiff court,1338.0
7530,4.02,Criminal Law,2019,Kanjirapally Munsiff court,1366.0
7546,2.0,Immigration Law,2019,Kottayam Distict Court,1823.0
7547,2.48,Criminal Law,2019,Kanjirapally Munsiff court,1409.0
7571,3.86,Personal Injury,2019,Chanagancherry Munsiff court,1325.0
7582,3.17,Criminal Law,2019,Kanjirapally Munsiff court,1655.0
7588,3.32,Immigration Law,2019,Kanjirapally Munsiff court,1895.0
7594,3.09,Immigration Law,2019,Kottayam Distict Court,1633.0
7605,4.8,Corporate Law,2019,Kanjirapally Munsiff court,1208.0
7617,2.68,Criminal Law,2019,Chagancherry Court,1218.0
7639,4.69,Family Law,2019,Kanjirapally Court,1674.0
7647,3.9,Criminal Law,2019,Kanjirapally Munsiff court,1230.0
7653,1.15,Criminal Law,2019,Kottayam Distict Court,1827.0
7654,4.98,Corporate Law,2019,High Court,1266.0
7660,3.8,Immigration Law,2019,Chanagancherry Munsiff court,1050.0
7663,1.11,Family Law,2019,Kanjirapally Court,1334.0
7669,2.89,Criminal Law,2019,Kottayam Distict Court,1513.0
7670,1.33,Personal Injury,2019,Kanjirapally Munsiff court,1181.0
7672,2.19,Criminal Law,2019,Chagancherry Court,1310.0
7673,3.61,Criminal Law,2019,High Court,1303.0
7680,4.04,Personal Injury,2019,Kottayam Distict Court,1180.0
7703,4.98,Criminal Law,2019,Kottayam Distict Court,1183.0
7706,2.02,Personal Injury,2019,Chagancherry Court,1097.0
7710,3.86,Family Law,2019,High Court,1209.0
7713,3.97,Family Law,2019,Chanagancherry Munsiff court,1245.0
7714,1.3,Corporate Law,2019,High Court,1726.0
7716,1.97,Immigration Law,2019,High Court,1459.0
7719,2.77,Family Law,2019,High Court,1895.0
7723,1.98,Criminal Law,2019,Chanagancherry Munsiff court,1253.0
7730,2.53,Criminal Law,2019,Kottayam Distict Court,1953.0
7759,4.36,Family Law,2019,Kanjirapally Court,1303.0
7767,4.65,Criminal Law,2019,Kottayam Distict Court,1855.0
7775,1.0,Corporate Law,2019,Kanjirapally Court,1128.0
7795,2.68,Family Law,2019,Chanagancherry Munsiff court,1133.0
7807,2.94,Corporate Law,2019,Kanjirapally Munsiff court,1383.0
7812,3.97,Family Law,2019,High Court,1573.0
7840,4.21,Immigration Law,2019,Kottayam Distict Court,1637.0
7867,1.66,Personal Injury,2019,Kottayam Distict Court,1804.0
7876,4.66,Personal Injury,2019,Kanjirapally Munsiff court,1817.0
7884,1.78,Personal Injury,2019,High Court,1734.0
7886,1.25,Immigration Law,2019,Kottayam Distict Court,1744.0
7897,3.35,Family Law,2019,Chanagancherry Munsiff court,1411.0
7901,1.52,Criminal Law,2019,Chanagancherry Munsiff court,1793.0
7907,2.52,Family Law,2019,Chanagancherry Munsiff court,1111.0
7928,2.71,Personal Injury,2019,Chanagancherry Munsiff court,1704.0
7932,3.65,Personal Injury,2019,Kottayam Distict Court,1005.0
7945,4.95,Corporate Law,2019,Kottayam Distict Court,1092.0
7946,1.64,Corporate Law,2019,Kottayam Distict Court,1637.0
7952,3.52,Personal Injury,2019,Chanagancherry Munsiff court,1426.0
7960,2.86,Immigration Law,2019,Chagancherry Court,1441.0
7979,2.93,Criminal Law,2019,Chagancherry Court,1935.0
8000,1.31,Personal Injury,2019,Chagancherry Court,1152.0
8010,4.25,Family Law,2019,High Court,1889.0
8020,1.11,Criminal Law,2019,Kanjirapally Court,1962.0
8028,1.87,Criminal Law,2019,Kottayam Distict Court,1256.0
8031,3.29,Corporate Law,2019,Chanagancherry Munsiff court,1256.0
8057,4.32,Criminal Law,2019,Chagancherry Court,1716.0
8063,3.56,Immigration Law,2019,Chagancherry Court,1814.0
8078,3.42,Immigration Law,2019,Kottayam Distict Court,1194.0
8085,1.5,Corporate Law,2019,Kanjirapally Court,1777.0
8102,4.4,Criminal Law,2019,Kanjirapally Munsiff court,1946.0
8104,2.27,Family Law,2019,Kanjirapally Court,1567.0
8114,3.45,Personal Injury,2019,Kottayam Distict Court,1972.0
8120,1.63,Family Law,2019,Kanjirapally Court,1439.0
8121,2.46,Corporate Law,2019,High Court,1295.0
8128,3.42,Immigration Law,2019,Kanjirapally Munsiff court,1502.0
8135,3.13,Corporate Law,2019,Kanjirapally Court,1444.0
8139,4.63,Immigration Law,2019,High Court,1097.0
8140,2.69,Criminal Law,2019,Chanagancherry Munsiff court,1754.0
8145,4.25,Immigration Law,2019,Kottayam Distict Court,1335.0
8187,1.89,Personal Injury,2019,Kanjirapally Court,1961.0
8188,2.13,Immigration Law,2019,Kanjirapally Munsiff court,1535.0
8189,1.4,Personal Injury,2019,Chagancherry Court,1770.0
8203,1.09,Corporate Law,2019,Kottayam Distict Court,1817.0
8204,1.44,Immigration Law,2019,Kottayam Distict Court,1270.0
8213,2.82,Personal Injury,2019,Kanjirapally Munsiff court,1392.0
8229,3.87,Family Law,2019,Kottayam Distict Court,1296.0
8245,1.71,Corporate Law,2019,Kanjirapally Munsiff court,1146.0
8262,3.02,Immigration Law,2019,Chanagancherry Munsiff court,1842.0
8267,2.24,Immigration Law,2019,Kanjirapally Court,1818.0
8269,4.41,Family Law,2019,Chanagancherry Munsiff court,1701.0
8273,4.75,Immigration Law,2019,High Court,1267.0
8275,3.08,Personal Injury,2019,Chagancherry Court,1438.0
8307,1.37,Corporate Law,2019,Kottayam Distict Court,1403.0
8315,2.87,Corporate Law,2019,Chagancherry Court,1881.0
8340,3.7,Family Law,2019,High Court,1207.0
8342,4.34,Immigration Law,2019,High Court,1745.0
8343,4.71,Personal Injury,2019,Chagancherry Court,1953.0
8344,1.33,Family Law,2019,High Court,1237.0
8364,1.46,Family Law,2019,Chanagancherry Munsiff court,1979.0
8369,2.73,Criminal Law,2019,High Court,1415.0
8379,1.58,Personal Injury,2019,Chagancherry Court,1786.0
8383,3.84,Family Law,2019,Kanjirapally Court,1168.0
8384,4.59,Criminal Law,2019,Kottayam Distict Court,1734.0
8402,3.39,Family Law,2019,High Court,1144.0
8403,4.4,Criminal Law,2019,Kanjirapally Court,1808.0
8417,1.53,Corporate Law,2019,High Court,1662.0
8420,2.47,Personal Injury,2019,Kanjirapally Court,1767.0
8453,2.51,Immigration Law,2019,Kanjirapally Court,1954.0
8458,2.71,Corporate Law,2019,Chanagancherry Munsiff court,1866.0
8466,1.46,Personal Injury,2019,Kanjirapally Court,1516.0
8469,1.66,Corporate Law,2019,Chagancherry Court,1077.0
8501,1.7,Criminal Law,2019,Chagancherry Court,1170.0
8503,4.28,Criminal Law,2019,Chanagancherry Munsiff court,1373.0
8506,2.34,Family Law,2019,Kanjirapally Court,1166.0
8521,2.93,Family Law,2019,Kottayam Distict Court,1617.0
8522,3.5,Criminal Law,2019,High Court,1828.0
8533,4.2,Criminal Law,2019,Kanjirapally Court,1413.0
8537,3.55,Personal Injury,2019,Kottayam Distict Court,1896.0
8567,4.3,Corporate Law,2019,Kottayam Distict Court,1731.0
8568,1.4,Criminal Law,2019,Kanjirapally Court,1547.0
8571,1.67,Immigration Law,2019,Kanjirapally Munsiff court,1086.0
8574,2.75,Corporate Law,2019,Chanagancherry Munsiff court,1085.0
8582,4.65,Immigration Law,2019,Kanjirapally Munsiff court,1738.0
8588,2.24,Family Law,2019,Chagancherry Court,1132.0
8590,3.73,Corporate Law,2019,Chagancherry Court,1749.0
8600,1.76,Criminal Law,2019,Chagancherry Court,1542.0
8608,3.4,Immigration Law,2019,Chagancherry Court,1527.0
8615,1.51,Family Law,2019,Kottayam Distict Court,1924.0
8618,2.87,Corporate Law,2019,Kottayam Distict Court,1307.0
8634,4.18,Criminal Law,2019,Chagancherry Court,1150.0
8636,1.12,Family Law,2019,Kanjirapally Munsiff court,1764.0
8643,3.77,Immigration Law,2019,High Court,1218.0
8644,4.38,Immigration Law,2019,Kanjirapally Court,1846.0
8647,3.02,Personal Injury,2019,Kanjirapally Court,1322.0
8666,3.05,Family Law,2019,Kottayam Distict Court,1292.0
8678,1.96,Immigration Law,2019,Kanjirapally Court,1749.0
8690,4.06,Personal Injury,2019,Kanjirapally Court,1174.0
8696,4.24,Family Law,2019,High Court,1511.0
8703,1.06,Personal Injury,2019,Kanjirapally Court,1488.0
8707,4.79,Corporate Law,2019,Kanjirapally Munsiff court,1674.0
8708,2.26,Personal Injury,2019,Kanjirapally Court,1163.0
8724,1.08,Criminal Law,2019,High Court,1875.0
8749,3.72,Criminal Law,2019,Kottayam Distict Court,1541.0
8764,4.27,Immigration Law,2019,Chanagancherry Munsiff court,1773.0
8784,2.22,Family Law,2019,Kanjirapally Munsiff court,1383.0
8788,4.78,Corporate Law,2019,Chagancherry Court,1499.0
8802,1.98,Corporate Law,2019,Chanagancherry Munsiff court,1102.0
8811,1.07,Criminal Law,2019,High Court,1487.0
8824,2.5,Criminal Law,2019,Kanjirapally Munsiff court,1831.0
8850,4.02,Corporate Law,2019,Kanjirapally Court,1698.0
8856,1.88,Corporate Law,2019,Chanagancherry Munsiff court,1172.0
8874,3.77,Personal Injury,2019,Kottayam Distict Court,1480.0
8875,1.23,Family Law,2019,Chagancherry Court,1356.0
8906,1.45,Personal Injury,2019,Chagancherry Court,1851.0
8913,1.68,Personal Injury,2019,Chanagancherry Munsiff court,1697.0
8930,1.75,Personal Injury,2019,Kottayam Distict Court,1606.0
8933,3.37,Personal Injury,2019,Chagancherry Court,1220.0
8942,2.77,Corporate Law,2019,Chanagancherry Munsiff court,1416.0
8943,3.63,Criminal Law,2019,Chagancherry Court,1419.0
8949,4.23,Family Law,2019,High Court,1733.0
8958,1.91,Immigration Law,2019,Kottayam Distict Court,1421.0
8971,4.14,Family Law,2019,Kanjirapally Court,1430.0
8972,4.43,Immigration Law,2019,Kanjirapally Court,1062.0
8997,2.53,Immigration Law,2019,Chanagancherry Munsiff court,1606.0
8999,2.67,Immigration Law,2019,Kanjirapally Court,1724.0
9008,1.77,Corporate Law,2019,Kottayam Distict Court,1118.0
9016,1.15,Criminal Law,2019,High Court,1300.0
9020,2.74,Immigration Law,2019,Chagancherry Court,1566.0
9029,1.92,Immigration Law,2019,Kottayam Distict Court,1060.0
9039,1.7,Criminal Law,2019,Chanagancherry Munsiff court,1011.0
9056,1.52,Personal Injury,2019,Kanjirapally Court,1902.0
9057,3.01,Family Law,2019,Kanjirapally Court,1986.0
9062,2.48,Corporate Law,2019,High Court,1557.0
9066,2.09,Family Law,2019,Chanagancherry Munsiff court,1558.0
9074,2.16,Family Law,2019,Kanjirapally Court,1018.0
9085,3.17,Criminal Law,2019,Chagancherry Court,1921.0
9087,1.4,Family Law,2019,Kottayam Distict Court,1201.0
9102,1.22,Immigration Law,2019,Chagancherry Court,1574.0
9105,3.49,Corporate Law,2019,Kottayam Distict Court,1527.0
9119,4.1,Personal Injury,2019,Kottayam Distict Court,1683.0
9120,4.87,Family Law,2019,Kottayam Distict Court,1579.0
9122,1.66,Criminal Law,2019,Chanagancherry Munsiff court,1024.0
9133,2.2,Criminal Law,2019,Kanjirapally Munsiff court,1436.0
9134,4.46,Immigration Law,2019,Kottayam Distict Court,1997.0
9137,3.8,Immigration Law,2019,Chagancherry Court,1484.0
9138,3.1,Personal Injury,2019,Chanagancherry Munsiff court,1783.0
9142,2.63,Criminal Law,2019,Kanjirapally Court,1289.0
9164,2.77,Corporate Law,2019,High Court,1939.0
9169,1.74,Criminal Law,2019,High Court,1599.0
9171,2.32,Corporate Law,2019,Kanjirapally Court,1521.0
9191,2.48,Immigration Law,2019,Kottayam Distict Court,1209.0
9195,4.89,Criminal Law,2019,Kanjirapally Munsiff court,1709.0
9230,3.55,Corporate Law,2019,High Court,1795.0
9235,2.91,Immigration Law,2019,Chanagancherry Munsiff court,1653.0
9247,3.3,Criminal Law,2019,High Court,1750.0
9251,1.19,Personal Injury,2019,Kanjirapally Munsiff court,1114.0
9261,1.42,Family Law,2019,Kanjirapally Munsiff court,1804.0
9263,1.17,Family Law,2019,Kanjirapally Munsiff court,1914.0
9278,3.72,Criminal Law,2019,Kanjirapally Court,1902.0
9292,3.48,Criminal Law,2019,Kottayam Distict Court,1314.0
9294,2.49,Immigration Law,2019,Chanagancherry Munsiff court,1271.0
9311,1.4,Criminal Law,2019,Chagancherry Court,1334.0
9314,4.05,Family Law,2019,Kanjirapally Court,1461.0
9324,4.05,Family Law,2019,Kanjirapally Munsiff court,1696.0
9326,4.19,Criminal Law,2019,Kottayam Distict Court,1506.0
9331,1.58,Immigration Law,2019,High Court,1975.0
9333,3.18,Immigration Law,2019,Chagancherry Court,1264.0
9380,4.23,Family Law,2019,High Court,1720.0
9381,1.98,Personal Injury,2019,Kottayam Distict Court,1336.0
9400,4.08,Corporate Law,2019,Kanjirapally Munsiff court,1461.0
9405,3.02,Family Law,2019,Chagancherry Court,1691.0
9419,1.56,Personal Injury,2019,Chagancherry Court,1770.0
9422,4.16,Immigration Law,2019,Kottayam Distict Court,1045.0
9440,1.64,Immigration Law,2019,High Court,1753.0
9456,2.67,Personal Injury,2019,High Court,1847.0
9465,1.29,Immigration Law,2019,Kanjirapally Court,1512.0
9471,1.17,Corporate Law,2019,High Court,1121.0
9477,3.45,Immigration Law,2019,Kanjirapally Court,1568.0
9486,1.75,Family Law,2019,High Court,1514.0
9488,2.27,Criminal Law,2019,Kottayam Distict Court,1454.0
9490,1.07,Corporate Law,2019,Chanagancherry Munsiff court,1988.0
9499,4.69,Corporate Law,2019,Chagancherry Court,1507.0
9512,3.71,Immigration Law,2019,High Court,1902.0
9534,4.03,Corporate Law,2019,Chagancherry Court,1161.0
9535,2.93,Personal Injury,2019,High Court,1931.0
